Date,Close,Volume,Open,High,Low,MA,RSI,Upper,Lower,EMA12,EMA26,MACD,Combined_Indicator,Signal,Actual_Position
2021-08-18,146.36,86325990,149.8,150.72,146.15,150.51285714285714,21.114369501466257,156.59089448189584,144.43481980381844,148.91240192690051,149.01200356410166,-0.09960163720114679,0.17173374578804718,L,L
2021-08-17,150.19,92229740,150.23,151.68,149.09,150.04857142857142,25.696157913288673,156.08546667451847,144.01167618262437,149.10895547660814,149.0992625593534,0.009692917254739086,0.2975143727729511,L,L
2021-08-16,151.12,103558800,148.535,151.19,146.47,149.82142857142858,29.52586206896551,155.7405767142658,143.90228042859135,149.41834694174534,149.2489468142161,0.1694001275292294,0.40887952730827937,L,S
2021-08-13,149.1,59375010,148.97,149.4444,148.27,149.4964285714286,28.14104758644298,155.43910951878868,143.5537476240685,149.3693704891691,149.23791371686679,0.13145677230232877,0.36424863903665866,L,S
2021-08-12,148.89,73779110,146.19,149.05,145.84,149.23785714285714,29.066478076379056,155.18579300773018,143.2899212779841,149.2956211831431,149.21214233043221,0.08347885271089694,0.3831922495866527,L,S
2021-08-11,145.86,48493460,146.05,146.72,145.53,148.8114285714286,26.836434867776703,154.93483620547062,142.68802093738657,148.76706407804417,148.96383549114094,-0.19677141309676927,0.2995407105639058,L,S
2021-08-10,145.6,69023080,146.44,147.71,145.3,148.27428571428572,24.478982691628403,154.32525205729442,142.22331937127703,148.27982345065277,148.71466249179716,-0.4348390411443859,0.2131747443484308,L,L
2021-08-09,146.09,48908690,146.2,146.7,145.52,148.095,29.955591441259614,153.45857736079924,142.73142263920076,147.94292753516774,148.52024304796032,-0.5773155127925804,0.3514327587767772,L,L
2021-08-06,146.14,54126810,146.35,147.11,145.63,147.99499999999998,31.37337253254934,153.00861472708013,142.98138527291982,147.66555406821885,148.3439287481114,-0.6783746798925563,0.3824312007478121,L,L
2021-08-05,147.06,46397670,146.98,147.84,146.17,147.90214285714288,31.52852977925862,152.46346526465584,143.34082044962992,147.5723919038775,148.24882291491798,-0.6764310110404779,0.3850487355115611,L,S
2021-08-04,146.95,56368270,147.27,147.79,146.28,147.71142857142857,29.212962962962948,151.9427318421052,143.48012530075195,147.47663930328096,148.15261381010924,-0.6759745068282825,0.31868309972836073,L,L
2021-08-03,147.36,64786620,145.81,148.045,145.18,147.5435714285714,29.811151079136707,151.46188793066057,143.62525492648223,147.4586947950839,148.0939016760271,-0.6352068809432012,0.33491588713906556,L,S
2021-08-02,145.52,62879960,146.36,146.95,145.25,147.35285714285715,29.38829787234046,150.65903381849705,144.04668046721724,147.16043405737867,147.90324229261768,-0.7428082352390106,0.3135715222668709,L,L
2021-07-30,145.86,70440630,144.38,146.33,144.11,147.29285714285714,32.0459770114943,150.67655116909197,143.90916311662232,146.96036727932042,147.75189101168303,-0.7915237323626059,0.38271057706374245,L,S
2021-07-29,145.64,56699480,144.685,146.55,144.58,147.24142857142857,32.223763291724424,150.73831079180394,143.7445463510532,146.75723385173268,147.59545464044723,-0.8382207887145512,0.3841814547706335,L,S
2021-07-28,144.98,118931200,144.81,146.97,142.54,146.86928571428572,21.46274777853735,150.51783611136398,143.22073531720747,146.4838132591584,147.40171725967335,-0.9179040005149375,0.07963091266587885,L,L
2021-07-27,146.77,104818600,149.12,149.21,145.55,146.55857142857144,24.464831804281445,150.05268361910288,143.06445923804,146.52784198851865,147.35492338858643,-0.8270814000677831,0.16298025125437862,L,L
2021-07-26,148.99,72434090,148.27,149.83,147.7,146.5507142857143,33.13798614810871,149.94967558216314,143.15175298926545,146.90663552874656,147.47604017461705,-0.5694046458704918,0.4159778066066401,L,S
2021-07-23,148.56,71447420,147.55,148.7177,146.92,146.52714285714288,32.75408109531335,149.95343193457427,143.10085377971149,147.1609992935548,147.5563334950158,-0.3953342014609973,0.415690384967783,L,S
2021-07-22,146.8,77338160,145.935,148.195,145.81,146.59428571428572,35.10158013544016,150.01787324478173,143.1706981837897,147.1054609407002,147.5003087916813,-0.3948478509811082,0.4809480717450958,L,S
2021-07-21,145.4,74993460,145.53,146.13,144.63,146.57999999999998,32.97985153764584,150.07879618395563,143.08120381604434,146.84308233443863,147.34473036266786,-0.5016480282292264,0.4162469510750776,L,L
2021-07-20,146.15,96350040,143.46,147.0997,142.96,146.5842857142857,33.43653250773994,149.7974599114113,143.3711115171601,146.73645428298653,147.25623181728506,-0.5197775342985267,0.4274136049511928,L,S
2021-07-19,142.45,121434600,143.75,144.07,141.67,146.3207142857143,27.980852915578808,149.49976594834993,143.14166262307867,146.07699977791168,146.90021464563432,-0.8232148677226405,0.2559721759125003,L,L
2021-07-16,146.39,93251430,148.46,149.76,145.88,146.27285714285713,32.56374913852514,149.20852598981006,143.3371882959042,146.12515365823296,146.86242096817995,-0.7372673099469864,0.38581829188136846,L,L
2021-07-15,148.48,106820300,149.24,150.0,147.09,146.38214285714284,34.87458446660621,149.2487188451047,143.515566869181,146.48743771081251,146.98224163720366,-0.49480392639114257,0.46520002445129766,L,L
2021-07-14,149.15,127050800,148.1,149.57,147.68,146.51,35.10859863135971,149.62445593796025,143.39554406203973,146.89706267837983,147.14281633074413,-0.24575365236430002,0.4886727621343286,L,S
2021-07-13,145.64,100827100,144.03,147.46,143.63,146.51857142857145,33.44671201814057,149.63059835309662,143.40654450404628,146.70366842016756,147.03149660254084,-0.32782818237328115,0.43829238139763416,L,S
2021-07-12,144.5,76299720,146.21,146.32,144.0,146.42142857142858,32.06491326245103,149.65833076171734,143.18452638113982,146.36464250937254,146.84397833568596,-0.47933582631341665,0.39008823668912934,L,L
2021-07-09,145.11,99890800,142.75,145.65,142.6522,146.38357142857143,32.85247686445294,149.6728881069332,143.09425475020967,146.17162058485368,146.71553549600554,-0.5439149111518589,0.4073042007970722,L,S
2021-07-08,143.24,105575500,141.58,144.06,140.665,146.2592857142857,31.80500658761531,149.81698514835557,142.70158628021585,145.72060203333774,146.45808842222735,-0.7374863888896073,0.3655030770549523,L,L
2021-07-07,144.57,104911600,143.535,144.89,142.66,146.10214285714287,31.352957061841735,149.7126165102836,142.49166920400214,145.54358633590115,146.31823002058087,-0.7746436846797167,0.3487908977634397,L,S
2021-07-06,142.02,108181800,140.07,143.15,140.07,145.6042857142857,26.72168468981218,149.5862656502661,141.6223057783053,145.00149613037792,145.99984261164897,-0.9983464812710565,0.20200736940818131,L,S
2021-07-02,139.96,78945570,137.9,140.0,137.745,144.99,25.537122654337793,149.75656380701454,140.22343619298547,144.225881341089,145.55244686263794,-1.326565521548929,0.14220252217212256,L,S
2021-07-01,137.27,52485780,136.6,137.33,135.76,144.30928571428572,24.907161803713535,150.33382247306818,138.28474895550326,143.15574575015225,144.93893228022029,-1.7831865300680363,0.08943836326478312,L,S
2021-06-30,136.96,63261390,136.17,137.41,135.87,143.70642857142857,25.648729855230826,150.73513804345347,136.67771909940367,142.20255409628268,144.34790025946324,-2.1453461631805624,0.08074724205114579,L,S
2021-06-29,136.33,64556080,134.8,136.49,134.35,143.005,24.174594292109703,150.95713073068615,135.05286926931385,141.29908423531612,143.75398172172524,-2.4548974864091235,0.013101332066963001,L,S
2021-06-28,134.78,62111300,133.41,135.245,133.35,142.45714285714286,25.721941053885104,151.35662332690111,133.5576623873846,140.29614819911365,143.08924233493076,-2.793094135817114,0.02862267085957132,L,S
2021-06-25,133.11,70783750,133.46,133.89,132.81,141.50857142857143,17.1658144631118,151.19604413142088,131.82109872572198,139.19058693771154,142.35003919900998,-3.1594522612984406,-0.24000068996339521,S,L
2021-06-24,133.41,68711000,134.45,134.64,132.93,140.43214285714288,12.22689075630251,150.59513329976733,130.26915241451843,138.3012658703713,141.6878140731574,-3.386548202786088,-0.4031764627413929,S,L
2021-06-23,133.7,60214200,133.77,134.32,133.23,139.32857142857142,10.980902777777686,149.89299016118184,128.764152695961,137.5933788133911,141.09612414181242,-3.5027453284213266,-0.4589170307841466,S,L
2021-06-22,133.98,74783620,132.13,134.08,131.62,138.49571428571429,13.987058237929247,149.38633410278788,127.60509446864067,137.0374743805617,140.5690038350115,-3.53152945444981,-0.38927017177425866,S,S
2021-06-21,132.3,79663320,130.3,132.41,129.21,137.62428571428572,13.620940378090083,148.85464845858115,126.39392296999027,136.30863216816758,139.95648503241807,-3.6478528642504955,-0.4178200423570496,S,S
2021-06-18,130.46,108953300,130.71,131.51,130.24,136.57785714285714,10.352941176470452,148.55074511175707,124.6049691739572,135.4088426038341,139.2530416966834,-3.844199092849294,-0.5326601798466057,S,L
2021-06-17,131.79,96721670,129.8,132.55,129.65,135.76,16.016333938293883,147.76186231163354,123.75813768836645,134.85209758785962,138.70022379322538,-3.848126205365759,-0.38882313930631895,S,S
2021-06-16,130.15,91815030,130.37,130.89,128.461,134.73,10.466222645099776,146.4272876298217,123.03271237017827,134.12869795895813,138.06687388261608,-3.938175923657951,-0.5606703696322589,S,S
2021-06-15,129.64,62746330,129.94,130.6,129.39,133.8457142857143,11.5911485774498,144.8327696356797,122.85865893574889,133.43812904219533,137.44266100242228,-4.004531960226956,-0.5466550773043594,S,L
2021-06-14,130.48,96906490,127.82,130.54,127.07,133.16857142857143,16.344086021505262,143.71301691073705,122.62412594640578,132.98303226647297,136.9269083355762,-3.9438760691032257,-0.42245385010556763,S,S
2021-06-11,127.35,53522370,126.53,127.44,126.1,132.46,15.966386554621735,142.94753741603247,121.97246258396754,132.11641191778483,136.21750771812611,-4.101095800341284,-0.45200570841266263,S,S
2021-06-10,126.11,71186420,127.02,128.19,125.94,131.685,15.222834251376952,141.88070699131174,121.48929300868826,131.19234854581794,135.46880344270937,-4.276454896891437,-0.4938348905324665,S,L
2021-06-09,127.13,56877940,127.21,127.75,126.52,131.02785714285716,18.98971000935444,140.8137384871339,121.24197579858041,130.56737184646133,134.851114298805,-4.28374245234366,-0.4004498402797794,S,S
2021-06-08,126.74,74403770,126.6,128.46,126.2101,130.45357142857145,20.079129574678447,139.21723150269526,121.68991135444763,129.9785454085442,134.25029101741202,-4.271745608867832,-0.37879082887566884,S,S
2021-06-07,125.9,71057550,126.17,126.32,124.8321,129.9385714285714,20.93862815884468,138.02574353207186,121.85139932507097,129.35107688415277,133.63175094204817,-4.280674057895396,-0.36351677306363406,S,S
2021-06-04,125.89,75169340,124.07,126.16,123.85,129.40142857142857,19.999999999999957,136.95873636274484,121.84412078011228,128.81860351736003,133.05828790930386,-4.239684391943825,-0.3946342344378431,S,S
2021-06-03,123.54,76229170,124.68,124.85,123.13,128.6757142857143,16.86922702965481,136.394145746224,120.95728282520459,128.0065106685354,132.35322954565171,-4.346718877116302,-0.4965804939439503,S,L
2021-06-02,125.06,59278860,124.28,125.24,124.05,128.03857142857143,20.433839479392603,135.4860913266073,120.59105153053558,127.55320133491458,131.81299032004787,-4.259788985133298,-0.40262001799014213,S,S
2021-06-01,124.28,67637120,125.08,125.35,123.94,127.46571428571428,21.26410835214442,134.66600667744243,120.26542189398614,127.04963189877388,131.25499103708137,-4.205359138307486,-0.38464090217847796,S,L
2021-05-28,124.61,71311110,125.57,125.8,124.55,127.04785714285715,24.034334763948465,134.04937359514395,120.04634069057037,126.67430391434712,130.76276947877903,-4.088465564431914,-0.3075734459377422,S,L
2021-05-27,125.28,94625600,126.44,127.64,125.08,126.58285714285715,22.29007633587787,133.43943293395083,119.72628135176349,126.45979561983218,130.3566384062769,-3.896842786444708,-0.3502619476280865,S,L
2021-05-26,126.85,56575920,126.955,127.39,126.42,126.34714285714286,28.132387706855766,132.8088441159415,119.88544159834422,126.51982706293492,130.09688741321935,-3.5770603502844267,-0.17449382220299706,S,L
2021-05-25,126.9,72009480,127.82,128.32,126.32,126.15142857142857,28.92960462873677,132.0555880329806,120.24726910987654,126.57831520709878,129.86008093816605,-3.281765731067267,-0.13806514813677082,S,L
2021-05-24,127.1,63092950,126.01,127.94,125.94,125.91,27.54367934224048,131.0283533536381,120.7916466463619,126.65857440600666,129.6556304983019,-2.9970560922952245,-0.1629591420929707,S,S
2021-05-21,125.43,79295440,127.82,128.0,125.21,125.77285714285713,29.777777777777786,130.39880444272126,121.14690984299303,126.46956295892872,129.34262083176102,-2.8730578728323053,-0.09664957934767836,S,L
2021-05-20,127.31,76857120,125.23,127.72,125.1,125.85857142857142,35.282651072124764,130.1991466996937,121.51799615744913,126.59886096524738,129.19205632570467,-2.593195360457287,0.07195063603960304,L,S
2021-05-19,124.69,92611990,123.16,124.915,122.86,125.6842857142857,29.478672985781984,129.45725662243657,121.91131480613484,126.30519004751702,128.85857067194877,-2.553380624431753,-0.08764583137215357,S,L
2021-05-18,124.85,63342930,126.56,126.99,124.78,125.5492857142857,30.33761293390394,128.9781544858634,122.12041694270802,126.08131465559133,128.56163951106367,-2.4803248554723467,-0.06190372030998622,S,L
2021-05-17,126.27,74116550,126.82,126.93,125.17,125.57571428571428,33.8688666956144,128.61351317723634,122.53791539419223,126.11034317011573,128.39188843617006,-2.281545266054337,0.04680060463028425,L,L
2021-05-14,127.45,81917950,126.25,127.89,125.85,125.68714285714285,35.38219070133965,128.0241864236278,123.3500992906579,126.31644422086717,128.3221189223797,-2.0056747015125325,0.1056988732841512,L,S
2021-05-13,124.97,105861300,124.58,126.15,124.26,125.78928571428571,35.20188161505291,128.0649565812625,123.51361484730893,126.10929895611838,128.07381381701825,-1.9645148608998682,0.10456991328994975,L,S
2021-05-12,122.77,112172300,123.4,124.64,122.25,125.62571428571428,30.239156870693137,128.27130565330697,122.98012291812161,125.59556065517708,127.68093871946134,-2.0853780642842565,-0.040532997188095214,S,L
2021-05-11,125.91,126142800,123.5,126.27,122.77,125.74214285714287,35.134239310573406,128.29891714067136,123.18536857361438,125.64393593899598,127.54975807357532,-1.9058221345793385,0.10592642299916134,L,L
2021-05-10,126.85,88071230,129.41,129.54,126.81,125.90214285714285,35.712010194329395,128.46978338782608,123.33450232645961,125.82948425607353,127.49792414219937,-1.6684398861258387,0.13829381470776533,L,L
2021-05-07,130.21,78973270,130.85,131.2582,129.475,126.25428571428571,37.80255643187381,129.54982592238937,122.95874550618205,126.50340975513915,127.69881865018459,-1.1954088950454462,0.2297405144305985,L,S
2021-05-06,129.74,78128330,127.89,129.75,127.13,126.46071428571429,36.15835777126101,130.19610562011584,122.72532295131272,127.00134671588697,127.85001726868944,-0.8486705528024743,0.20893398977202152,L,S
2021-05-05,128.1,84000900,129.2,130.45,127.97,126.54642857142858,34.45566778900111,130.20456312624225,122.8882940166149,127.1703702980582,127.86853450804577,-0.6981642099875671,0.17246325454683195,L,S
2021-05-04,127.85,137564700,131.19,131.4899,126.7,126.60000000000001,34.03775711468019,130.2827386834522,122.91726131654781,127.27492871374155,127.86716158152386,-0.5922328677823145,0.16817170144889262,L,L
2021-05-03,132.54,75135100,132.04,134.07,131.83,127.10785714285714,38.81944444444443,131.57281025748864,122.64290402822564,128.08493968085824,128.21329776067023,-0.12835807981198855,0.3349748059452212,L,S
2021-04-30,131.46,109839500,131.78,133.56,131.065,127.40428571428572,36.74728529121422,132.20533066634005,122.6032407622314,128.60417972995697,128.4537942228428,0.15038550711417997,0.29944501551838865,L,L
2021-04-29,133.48,151101000,136.47,137.07,132.45,128.03214285714287,40.319504053409624,133.52056234011965,122.54372337416609,129.3543059253482,128.82610576189145,0.528200163456745,0.429438426607732,L,L
2021-04-28,133.58,107760100,134.31,135.02,133.08,128.65571428571428,40.291726446676236,134.75784540611738,122.55358316531117,130.00441270606387,129.17824607582543,0.8261666302384469,0.45583306155733894,L,L
2021-04-27,134.39,66015800,135.01,135.41,134.11,129.2357142857143,39.99999999999999,135.97273807027594,122.49869050115265,130.67911844359253,129.5643019220606,1.1148165215319352,0.4738628958595538,L,L
2021-04-26,134.72,66905070,134.83,135.06,133.56,129.75500000000002,39.56298200514138,137.0569659213019,122.45303407869817,131.30079252919367,129.94620548338943,1.3545870458042373,0.4840559818807088,L,S
2021-04-23,134.32,78756780,132.16,135.12,132.16,130.42285714285714,41.79793590439978,137.9827933720549,122.86292091365937,131.7652859862408,130.27019026239762,1.4950957238431783,0.5631466914220906,L,S
2021-04-22,131.94,84566460,133.04,134.15,131.41,131.07785714285714,41.5945945945946,138.69383335633586,123.46188092937844,131.79216506528067,130.3938798725904,1.398285192690281,0.5606937423956909,L,L
2021-04-21,133.5,68847140,132.36,133.75,131.3001,131.61999999999998,40.8096926713948,139.13058901608142,124.10941098391854,132.05490890139134,130.6239628449911,1.430946056400245,0.5484238536561434,L,S
2021-04-20,133.11,94812350,135.02,135.53,131.81,132.06714285714287,39.783616692426605,139.3493247164238,124.78496099786194,132.21723060886958,130.80811374536214,1.4091168635074496,0.5248274009551487,L,L
2021-04-19,134.84,94264220,133.51,135.47,133.34,132.39785714285713,38.63870745960812,139.7251766786088,125.07053760710549,132.62073359212042,131.10677198644643,1.513961605673984,0.5043435764746012,L,S
2021-04-16,134.16,84922390,134.3,134.67,133.28,132.71357142857144,38.3617747440273,140.05066851694843,125.37647434019445,132.85754380871728,131.33293702448742,1.52460678422986,0.5017046518531085,L,L
2021-04-15,134.5,89347100,133.82,135.0,133.64,133.17071428571427,40.860973888496844,140.10713919530383,126.23428937612472,133.11022937660692,131.5675342819328,1.5426950946741158,0.5770584464161517,L,S
2021-04-14,132.03,87222780,134.94,135.0,131.655,133.46928571428572,37.892670157068075,139.09258040316274,127.84599102540871,132.94404024174432,131.60179100178962,1.3422492399546968,0.4862598460503528,L,L
2021-04-13,134.43,91266550,132.44,134.66,131.93,133.6042857142857,35.758275596612805,138.58317113173175,128.62540029683967,133.1726494353221,131.81128796462002,1.361361470702093,0.43007720770889146,L,S
2021-04-12,131.24,91419980,132.52,132.85,130.63,133.58857142857144,33.07226771092917,137.90052348377478,129.2766193733681,132.87531875296486,131.76897033761114,1.1063484153537217,0.340136560699637,L,L
2021-04-09,132.995,106686700,129.8,133.04,129.47,133.55392857142857,32.74673439767781,137.73132498421126,129.3765321586459,132.89373125250873,131.85978734963993,1.0339439028687991,0.326224375346156,L,S
2021-04-08,130.36,88844590,128.95,130.39,128.52,133.32392857142858,29.754959159859965,137.41890556513727,129.2289515777199,132.50392644443048,131.74869199040734,0.7552344540231388,0.22418945318043496,L,S
2021-04-07,127.9,83466720,125.83,127.92,125.14,132.86035714285714,26.3174963515486,137.00309647940517,128.7176178063091,131.79563006836426,131.46360369482161,0.3320263735426465,0.09817199576367393,L,S
2021-04-06,126.21,80171250,126.5,127.13,125.65,132.2525,24.43119410010982,136.8379822107734,127.66701778922659,130.93630236553898,131.07444786557556,-0.1381455000365861,0.010278514352502518,L,S
2021-04-05,125.9,88651180,123.87,126.1601,123.07,131.65107142857144,24.5003933910307,137.1256560319002,126.17648682524269,130.16148661699452,130.69115543108848,-0.5296688140939523,-0.01871414507134338,S,S
2021-04-01,123.0,75089130,123.66,124.18,122.49,131.01250000000002,24.105898745935903,137.87624799792397,124.14875200207605,129.05971944514923,130.1214402139708,-1.0617207688215728,-0.068871730892309,S,S
2021-03-31,122.15,118323800,121.65,123.52,121.15,130.20178571428573,20.73272273105745,138.25874796997073,122.14482345860074,127.99668568435703,129.5309631610841,-1.5342774767270555,-0.19959727151828038,S,S
2021-03-30,119.9,85671920,120.11,120.4031,118.86,129.25821428571427,19.52328681198054,138.69227601911066,119.82415255231788,126.75104173291749,128.81755848248525,-2.066516749567768,-0.2762561758263414,S,L
2021-03-29,121.39,80819200,121.65,122.58,120.7299,128.2975,19.0574749243751,138.39430224261017,118.20069775738985,125.92626608169941,128.26736896526413,-2.341102883564716,-0.31797021133566206,S,S
2021-03-26,121.21,94071230,120.35,121.48,118.92,127.37250000000002,19.365798414496027,137.91766365823742,116.82733634176262,125.20068668451489,127.74460089376308,-2.543914209248186,-0.3338809579837716,S,S
2021-03-25,120.59,98844680,119.54,121.66,119.0,126.37892857142857,18.30118333603501,137.3159157804634,115.44194136239375,124.4913502715126,127.21463045718804,-2.723280185675435,-0.3869846516987704,S,S
2021-03-24,120.09,88530490,122.82,122.9,120.065,125.52607142857143,19.54978354978354,136.96619540425516,114.0859474528877,123.81421946051066,126.68688005295189,-2.8726605924412354,-0.3728630548871469,S,L
2021-03-23,122.54,95467140,123.33,124.24,122.14,124.67678571428571,19.654874892148385,136.05243906741643,113.30113236115501,123.61818569735517,126.37970375273323,-2.761518055378062,-0.3748875840918921,S,L
2021-03-22,123.39,111912300,120.33,123.87,120.26,124.11607142857143,23.812988903038004,135.29836846922151,112.93377438792135,123.58308020545438,126.15824421549374,-2.5751640100393587,-0.2575328193022162,S,S
2021-03-19,119.99,185549500,119.9,121.43,119.675,123.18714285714286,17.49771689497716,134.13064747957176,112.24363823471396,123.03029863538447,125.70133723656828,-2.6710386011838096,-0.4492505669641592,S,L
2021-03-18,120.53,121469800,122.88,123.18,120.32,122.485,20.642912470952737,133.03139647862162,111.93860352137838,122.64563730686378,125.31827521904471,-2.6726379121809316,-0.3731531645559824,S,L
2021-03-17,124.76,111932600,124.05,125.8599,122.336,122.26071428571427,30.043997485857957,131.92307777287246,112.5983507985561,122.97092387503858,125.27692149911547,-2.3059976240768947,-0.09741987446438234,S,L
2021-03-16,125.57,115227900,125.7,127.22,124.715,122.215,32.66141732283465,131.30720920117705,113.12279079882298,123.37078174041726,125.2986310176995,-1.9278492772822489,-0.0040853130053237685,S,S
2021-03-15,123.99,92590560,121.41,124.0,120.42,122.07857142857142,31.405208964264062,129.9352772301594,114.22186562698344,123.46604608804537,125.2016953867588,-1.735649298713426,-0.030074075619090146,S,S
2021-03-12,121.03,88105050,120.4,121.17,119.16,121.93785714285715,31.348246674727932,129.16617970797134,114.70953457774297,123.09126976680763,124.89268091366554,-1.801411146857916,-0.03820187661547229,S,L
2021-03-11,121.96,103026500,122.54,123.21,121.26,121.9242857142857,33.14755060134935,127.6947334758115,116.1538379527599,122.91722826422183,124.67544529043106,-1.7582170262092234,0.011949973847004155,L,S
2021-03-10,119.98,111943300,121.69,122.17,119.45,121.92999999999999,33.41218214074512,126.7484487567194,117.11155124328059,122.46534699280309,124.3276345281769,-1.8622875353738095,0.011960412561068343,L,L
2021-03-09,121.085,129525800,119.03,122.06,118.79,121.90821428571428,33.02571860816943,126.06869031491486,117.7477382565137,122.25298591698723,124.08743937794158,-1.8344534609543501,0.0020482699949321954,L,S
2021-03-08,116.36,154376600,120.93,121.0,116.21,121.5617857142857,29.033116105865133,126.07237708058838,117.05119434798303,121.3463726989892,123.51503646105701,-2.1686637620678084,-0.1318798290268731,S,L
2021-03-05,121.42,153766600,120.98,121.935,117.57,121.62107142857143,33.92079838624058,125.69175257551484,117.55039028162801,121.35769997606778,123.3598485750528,-2.0021485989850163,0.012432510629257685,L,S
2021-03-04,120.13,178155000,121.75,123.6,118.62,121.62392857142858,33.361177821864885,125.68122904161119,117.56662810124597,121.16882305667274,123.1206005324563,-1.9517774757835582,0.00016901033762091965,L,L
2021-03-03,122.06,112966300,124.81,125.71,121.84,121.58964285714286,32.991781406767004,125.64365435325473,117.535631361031,121.3059272018,123.04203753005213,-1.7361103282521242,0.0026147531314522406,L,L
2021-03-02,125.12,102260900,128.41,128.72,125.01,121.71321428571427,34.4582073539452,126.02489545131135,117.4015331201172,121.89270763229231,123.19596067597419,-1.3032530436818774,0.07091664417640155,L,L
2021-03-01,127.79,116307900,123.75,127.93,122.79,122.27035714285715,38.220092096607466,127.37483451185447,117.16587977385983,122.79998338117042,123.5362598851613,-0.7362765039908794,0.21669281373018076,L,S
2021-02-26,121.26,164560400,122.59,124.85,121.2,122.3225,33.748188560225046,127.4254387559962,117.21956124400381,122.56306286099036,123.36764804181601,-0.8045851808256543,0.09074804261539991,L,S
2021-02-25,120.99,148199500,124.68,126.4585,120.54,122.05321428571429,30.843158624789453,127.1362743617828,116.97015420964578,122.32105319006877,123.19152596464446,-0.8704727745756884,0.0034874562364760582,L,L
2021-02-24,125.35,111039900,124.94,125.56,122.23,122.03750000000001,33.20594111004951,127.24671195677477,116.82828804322524,122.78704500698126,123.35141293022635,-0.5643679232450864,0.08664971389751441,L,L
2021-02-23,125.86,158273000,123.76,126.71,118.39,122.17107142857142,34.426804666257354,127.62308397345356,116.71905888368929,123.25980731359954,123.53723419465402,-0.2774268810544811,0.13952326938112117,L,L
2021-02-22,126.0,103916400,128.01,129.72,125.6,122.52607142857141,36.382880809940175,128.1953285738265,116.85681428331634,123.68137541919961,123.71966129134631,-0.03828587214670165,0.21263559394814543,L,L
2021-02-19,129.87,87668830,130.24,130.71,128.8,123.09107142857144,37.712814550286524,129.49145239996872,116.69069045717414,124.63347150855353,124.17524193643177,0.45822957212175197,0.2875611782586904,L,S
2021-02-18,129.71,96856750,129.2,129.995,127.41,123.78607142857143,38.88841311980817,130.71836312453829,116.85377973260458,125.41447589185299,124.5852240152146,0.8292518766383807,0.3522259092273631,L,L
2021-02-17,130.84,98085250,131.25,132.22,129.47,124.48285714285714,38.89792076666381,132.14038860919604,116.82532567651825,126.249171908491,125.04854075482834,1.2006311536626555,0.38519596043024057,L,L
2021-02-16,133.19,80576320,135.49,136.01,132.79,125.68500000000002,42.93785310734462,134.39530513394283,116.9746948660572,127.316991614877,125.65161181002624,1.6653798048507582,0.541465003894724,L,L
2021-02-12,135.37,60145130,134.35,135.53,133.6921,126.68142857142857,42.16524216524216,136.7196187390922,116.64323840376494,128.555915981819,126.37149241669097,2.1844235651280286,0.5666582473822711,L,S
2021-02-11,135.13,64280030,135.9,136.39,133.77,127.75285714285714,43.02325581395348,138.63085757589283,116.87485670982146,129.56731352307762,127.02027075619534,2.547042766882271,0.6275663047850516,L,L
2021-02-10,135.39,73046560,136.48,136.99,134.4,128.70499999999998,42.54040613344383,140.30390261370337,117.10609738629658,130.46311144260414,127.64025070018087,2.8228607424232735,0.6447389478676969,L,L
2021-02-09,136.01,76774210,136.62,137.877,135.85,129.48285714285717,41.701244813277995,141.49595537814164,117.46975890757271,131.31647891297274,128.2602321297971,3.056246783175652,0.6468826613521302,L,L
2021-02-08,136.91,71297210,136.03,136.96,134.92,130.1342857142857,40.96385542168673,142.59794843521647,117.67062299335495,132.17702061866925,128.90095567573806,3.2760649429311854,0.649314079836682,L,S
2021-02-05,136.76,75693830,137.35,137.42,135.86,131.24142857142857,48.77465630603702,143.10919402420734,119.37366311864979,132.8820943696432,129.48310710716487,3.398987262478329,0.8851657750987818,L,L
2021-02-04,137.39,84183060,136.3,137.4,134.59,132.41285714285715,49.201741654571826,144.3506031612671,120.47511112444721,133.57561831277502,130.06880287700452,3.5068154357705055,0.9193953626277787,L,S
2021-02-03,133.94,89880940,135.76,135.77,133.61,133.02642857142857,43.145990404386566,144.2442885793782,121.80856856347893,133.63167703388655,130.35555821944862,3.276118814437922,0.7471016804446119,L,L
2021-02-02,134.99,83305370,135.73,136.31,134.61,133.67857142857142,43.39061467283543,144.38864199692003,122.9685008602228,133.840649797904,130.69885020319316,3.1417995947108466,0.7540078908614571,L,S
2021-02-01,134.14,106239800,133.75,135.38,130.93,134.26000000000002,42.13428478754457,144.70272695783285,123.8172730421672,133.88670367514953,130.9537501881418,2.9329534870077225,0.714582758876035,L,S
2021-01-29,131.96,177523800,135.83,136.74,130.21,134.40928571428572,36.09022556390978,144.7188624578595,124.09970897071193,133.59028772512653,131.0282872112424,2.5620005138841293,0.5284486376645412,L,L
2021-01-28,137.09,142621100,139.52,141.99,136.7,134.93642857142856,40.288379983036464,144.30657259099547,125.56628455186166,134.128704998184,131.4773029733726,2.6514020248114036,0.6550329168815864,L,L
2021-01-27,142.06,140843800,143.43,144.3,140.41,135.73785714285714,42.02090592334495,144.44740568394286,127.02830860177141,135.3489042292326,132.26120645682647,3.0876977724061305,0.7390635265772125,L,L
2021-01-26,143.16,98390560,143.6,144.3,141.37,136.45,41.52897657213317,145.33503952543117,127.56496047456882,136.5506112708891,133.06852449706156,3.4820867738275467,0.7593017104594753,L,S
