Date,Open,High,Low,Close,Adj Close,Volume,MA,RSI,MACD_Line,MACD_Signal_Line,MACD_Histogram,Bollinger_Upper,Bollinger_Middle,Bollinger_Lower
2021-08-17,2168.850098,2185.199951,2147.850098,2164.25,2150.158447,5841743.0,2122.1888834444444,70.52732670329385,-7.322565954575111,-13.791029828222664,6.468463873647552,2173.981348599818,2097.08250125,2020.183653900182
2021-08-18,2174.0,2186.800049,2152.600098,2172.649902,2158.503418,4650008.0,2126.4555392222223,69.79440702966883,0.028496966881903063,-18.809172421443748,18.83766938832565,2184.9768573446036,2101.0249938999996,2017.0731304553956
2021-08-20,2143.0,2172.0,2137.0,2148.25,2134.262451,4350228.0,2133.033311555556,68.33305194507534,20.61148517306674,-50.10533303763111,70.71681821069785,2188.588030658765,2102.40249635,2016.2169620412349
2021-08-23,2174.0,2174.0,2132.300049,2162.350098,2148.270752,4547802.0,2142.5,65.76593019785113,25.528941821336502,-66.24698703704098,91.77592885837748,2195.503754273615,2105.2350037,2014.9662531263853
2021-08-24,2165.050049,2192.0,2155.600098,2183.699951,2169.481689,5475452.0,2153.127766888889,66.48341089954602,-19.7832777830763,-58.89293493091731,39.10965714784101,2206.258243296306,2110.57749635,2014.8967494036935
2021-08-25,2185.399902,2220.0,2180.100098,2202.600098,2188.258545,6175126.0,2162.605550111111,66.81408948609783,-13.653697588102204,-47.256326905755486,33.60262931765328,2218.2469108964765,2117.95750125,2017.6680916035234
2021-08-26,2208.0,2244.899902,2205.0,2230.449951,2215.927246,8579105.0,2175.9333224444445,66.51217556094542,0.34564848348782107,-27.85144485449476,28.19709333798258,2232.3104968852376,2127.6125,2022.9145031147627
2021-08-27,2237.0,2242.75,2216.050049,2227.399902,2212.896973,4836812.0,2185.016655777778,77.76435307501549,10.821161697665048,-16.90928037728103,27.730442074946076,2243.9052317063292,2136.3199950999997,2028.7347584936701
2021-08-30,2250.0,2275.850098,2236.800049,2270.25,2255.468018,6473487.0,2195.766655777778,84.46983763640097,35.25857180666662,-2.328639662433638,37.58721146910026,2260.41227457554,2148.06749265,2035.7227107244605
2021-08-31,2276.899902,2283.75,2242.25,2258.149902,2243.446777,12223037.0,2206.1999782222224,80.23459356027347,87.59645688743922,6.27246346912462,81.3239934183146,2274.0013434352877,2157.3499877500003,2040.698632064713
2021-09-01,2273.0,2292.899902,2263.0,2267.100098,2252.338623,5143640.0,2216.6944444444443,78.69730045655706,119.89568619502234,17.02677896063324,102.8689072343891,2287.9107877756855,2166.31749265,2044.7241975243146
2021-09-02,2255.0,2307.800049,2255.0,2294.399902,2279.460938,4595048.0,2232.9333224444445,82.66428099467143,122.29514482722016,10.888808383938638,111.40633644328152,2306.356255342579,2175.8499877500003,2045.3437201574218
2021-09-03,2310.0,2395.0,2302.5,2388.5,2372.948242,14151629.0,2258.0610893333337,85.66602411355346,114.38503215062565,-14.248222357292878,128.63325450791854,2348.2719433832103,2188.5624877500004,2028.8530321167907
2021-09-06,2413.0,2480.0,2412.0,2425.600098,2409.806641,15525644.0,2284.9388834444444,86.04517539361059,105.77074294826389,-4.710809828939466,110.48155277720335,2389.9404140450433,2205.3899902,2020.839566354956
2021-09-07,2430.0,2458.0,2412.0,2440.899902,2425.006836,8006968.0,2311.4166394444446,88.88262853127198,93.43792987361485,10.678303586458256,82.75962628715659,2425.7672266155914,2223.5774902000003,2021.387753784409
2021-09-08,2452.0,2454.0,2406.649902,2431.350098,2415.519287,6600210.0,2333.738878,86.24268240903015,99.60567616430171,28.45376805668446,71.15190810761726,2452.5479138979995,2240.74249265,2028.937071402
2021-09-09,2427.899902,2437.850098,2416.100098,2425.600098,2409.806641,4136538.0,2355.761122,90.99779719142644,105.8897961546918,58.771717212347774,47.11807894234402,2474.897499182465,2256.1574951,2037.4174910175345
2021-09-13,2433.0,2433.0,2368.050049,2371.550049,2356.108643,7527598.0,2367.016683,77.65732127236579,117.98776526749589,99.19147281717068,18.79629245032521,2482.4388732464154,2269.2099975499996,2055.9811218535838
2021-09-14,2375.0,2394.0,2366.0,2368.449951,2353.028564,4111205.0,2379.272244,75.6632725934118,155.42682754547468,119.12936338685897,36.29746415861571,2489.642344946544,2280.35,2071.0576550534556
2021-09-15,2368.5,2395.75,2368.5,2378.300049,2362.814697,4186300.0,2391.627794111111,75.03560521449427,184.7714757258268,117.82636362319525,66.94511210263155,2497.901486097899,2290.5900024499997,2083.2785188021003
2021-09-16,2381.550049,2436.75,2367.0,2428.199951,2412.389404,6206657.0,2406.494466222222,76.51158279589697,170.46222297795885,110.15795331055571,60.30426966740313,2510.840489067058,2303.7875,2096.7345109329417
2021-09-17,2446.0,2455.850098,2375.600098,2390.550049,2374.984863,16098099.0,2406.7222494444445,70.01596459138199,171.0862745452191,102.9066656947839,68.17960885043522,2515.5194996095006,2314.68250735,2113.8455150904992
2021-09-20,2372.100098,2418.350098,2370.0,2394.350098,2378.760254,5436385.0,2403.2500272222223,66.83854789687922,207.66335254227488,98.00698307721395,109.65636946506093,2514.611153179692,2326.9875122500002,2139.3638713203086
2021-09-21,2405.0,2416.600098,2384.0,2404.699951,2389.04248,4576111.0,2399.227810444444,69.9795701295015,248.49682228661186,105.89078890451337,142.60603338209847,2512.7407809387387,2339.1050049,2165.4692288612614
2021-09-22,2408.0,2442.0,2398.25,2430.5,2414.674561,5074612.0,2399.133355111111,71.29823631102354,258.1999294333523,116.72401842591044,141.47591100744182,2513.2547520731932,2351.44500735,2189.635262626807
2021-09-23,2447.399902,2497.0,2445.5,2489.899902,2473.687744,7267883.0,2406.277777777778,73.51457039519771,268.6818377877721,135.37479045285016,133.30704733492195,2522.9249477644944,2365.80999755,2208.6950473355055
2021-09-24,2503.550049,2505.449951,2472.0,2482.699951,2466.534668,7011181.0,2418.627766888889,64.32482927995653,254.99089914735623,165.2796553669471,89.71124378040912,2530.193569545614,2378.42249755,2226.651425554386
2021-09-27,2487.0,2529.899902,2475.300049,2524.449951,2508.012939,7095022.0,2435.961100222222,64.8223141077442,248.61826467266928,182.22935431798177,66.38891035468751,2540.900367320691,2393.275,2245.649632679309
2021-09-28,2534.0,2564.899902,2512.800049,2548.050049,2531.459473,8323269.0,2454.822211333333,65.67669697378419,199.2501703363764,177.8643439241677,21.3858264122087,2558.286741399926,2407.1650024500004,2256.0432635000748
2021-09-29,2570.0,2570.0,2520.050049,2527.850098,2511.390869,4485721.0,2465.894449888889,63.691831276388946,182.15529316780885,190.5857536926856,-8.430460524876764,2563.7009323413045,2420.6500122499997,2277.599092158695
2021-09-30,2525.0,2534.600098,2500.350098,2519.25,2502.846924,6272085.0,2480.1944444444443,63.18084475721325,177.69844764448408,224.09275667922836,-46.39430903474428,2563.1703040328352,2433.25750735,2303.344710667165
2021-10-01,2501.949951,2539.800049,2495.0,2523.699951,2507.267822,4134544.0,2494.566650333333,74.88957153338136,181.13396317733077,252.31747693389272,-71.18351375656195,2562.9878808499943,2444.7225098,2326.4571387500055
2021-10-04,2553.0,2574.850098,2537.050049,2556.149902,2539.506348,5038910.0,2511.3944226666663,78.01493854823862,152.58427987949835,258.8620973513928,-106.27781747189442,2578.162115300191,2453.1050048999996,2328.047894499808
2021-10-05,2555.100098,2612.0,2547.350098,2609.199951,2592.211182,6245770.0,2531.2499727777777,80.52618740005047,134.43145080907289,259.9736397576125,-125.5421889485396,2604.6043205611118,2462.2849975500003,2319.965674538889
2021-10-06,2619.949951,2619.949951,2551.100098,2559.850098,2543.182617,4734472.0,2539.0222167777774,67.43019549465653,152.18537387683227,244.98579487061073,-92.80042099377846,2616.602187997847,2468.23250735,2319.862826702153
2021-10-07,2595.0,2598.75,2567.699951,2572.399902,2555.650879,2924370.0,2548.9888779999997,75.79067940345941,161.87022070856756,227.77445706000967,-65.90423635144211,2629.5644444685677,2475.2849975500003,2321.005550631433
2021-10-08,2585.25,2684.399902,2581.5,2671.25,2653.857178,7279003.0,2565.2999945555557,80.93165153084762,159.2443388695733,191.93996687078769,-32.695628001214374,2662.8727608306194,2487.56749265,2312.2622244693807
2021-10-11,2701.399902,2720.0,2645.350098,2652.649902,2635.378174,6815737.0,2576.9222004444446,77.19644959499416,96.94861340904663,179.35728108200044,-82.40866767295381,2682.7406492728824,2501.6224853,2320.5043213271174
2021-10-12,2645.0,2683.0,2641.25,2667.800049,2650.429688,3083747.0,2592.4721950000003,76.65095183265193,101.67354428077897,174.5324392706112,-72.85889498983224,2700.81955751727,2516.5899902,2332.3604228827303
2021-10-13,2679.0,2719.5,2669.300049,2694.949951,2677.402832,4596429.0,2611.994411777778,74.82746983059938,106.52724175819276,169.0772506951163,-62.55000893692355,2720.9862222606653,2532.4224853,2343.858748339335
2021-10-14,2700.350098,2717.449951,2687.199951,2700.399902,2682.817383,3979730.0,2631.627739666667,76.47130069818516,105.45852343976003,148.34437155465676,-42.88584811489673,2742.067806711896,2546.03248285,2349.9971589881043
2021-10-18,2668.600098,2745.0,2662.300049,2707.600098,2689.970459,6273850.0,2648.4555392222223,74.31303272529985,120.85368919390385,141.05228473392,-20.198595540016157,2756.2503760402105,2561.8849853,2367.5195945597898
2021-10-19,2723.800049,2751.350098,2708.0,2731.850098,2714.062744,4076617.0,2662.0833333333335,74.35727870790708,167.59970692863317,152.43577764670158,15.163929281931587,2770.4669644888127,2578.7599853,2387.0530061111876
2021-10-20,2742.75,2742.75,2691.5,2700.399902,2682.817383,5865926.0,2677.699978222222,72.20430748149175,194.14869150700133,152.874941432536,41.27375007446534,2774.010689535009,2593.5449828499995,2413.07927616499
2021-10-21,2727.399902,2728.0,2603.199951,2622.5,2605.424561,9613812.0,2683.266655777778,61.27552450583946,205.23014562909657,137.42771223997968,67.80243338911689,2766.7291251839383,2603.14498285,2439.5608405160615
2021-10-22,2620.0,2664.899902,2611.5,2627.399902,2610.29248,5089178.0,2678.3944226666667,61.31354352091724,161.12246186076527,99.94099745451236,61.181464406252914,2764.890016971054,2610.01998285,2455.1499487289457
2021-10-25,2680.0,2680.0,2570.0,2601.800049,2584.859375,7937067.0,2672.744439,55.05594771899752,211.7646478159627,105.10710665295939,106.6575411630033,2758.932758924531,2615.97498775,2473.017216575469
2021-10-26,2617.100098,2668.899902,2603.149902,2661.050049,2643.723633,4499706.0,2671.994439,55.66482127204738,263.16763207658323,111.04118398802892,152.1264480885543,2760.2993677059094,2622.80499265,2485.31061759409
2021-10-27,2652.0,2676.800049,2619.949951,2627.399902,2610.29248,4567140.0,2664.4888780000006,57.64224166109435,239.57125925188484,118.82562473798315,120.74563451390169,2759.687441648499,2626.7724853,2493.857528951501
2021-10-28,2620.0,2637.949951,2590.5,2598.600098,2581.680176,4562471.0,2653.1777886666664,52.859033696266664,225.17373483944948,141.81946107978382,83.35427375966566,2755.692010598169,2630.3099853,2504.927960001831
2021-10-29,2596.149902,2596.149902,2501.699951,2536.25,2519.736084,6568539.0,2634.1388888888887,33.99336764832805,204.33592072360534,177.86227075879256,26.47364996481278,2753.5670789817714,2631.1599853,2508.752891618228
2021-11-01,2536.25,2556.0,2494.100098,2537.800049,2521.276123,7144532.0,2612.577772333333,35.808746907485954,203.10718796419906,195.50377809250065,7.603409871698403,2751.8036472123845,2631.8649902,2511.926333187616
2021-11-02,2545.0,2548.0,2495.25,2500.800049,2484.51709,4877652.0,2590.400010888889,30.422039859320037,178.03060112652474,197.8287804399202,-19.79817931339545,2758.5677955357446,2629.0974975500003,2499.627199564256
2021-11-03,2506.050049,2520.0,2461.0,2483.600098,2467.428955,5533120.0,2574.9666884444446,24.63091728024257,169.2314135905849,185.103514554605,-15.872100964020092,2767.627337039934,2622.8175049,2478.0076727600663
2021-11-04,2492.949951,2504.899902,2490.0,2498.850098,2482.579834,787160.0,2560.6833768888882,26.363344942868963,144.19593219165426,226.3061318643232,-82.11019967266893,2772.5135543399497,2619.7675049,2467.02145546005
2021-11-08,2519.399902,2520.0,2456.399902,2501.949951,2485.659424,9385607.0,2549.5889215555553,25.64828107478715,95.47389435120522,251.26783683715772,-155.7939424859525,2776.647832902861,2616.24500735,2455.842181797139
2021-11-09,2505.0,2528.899902,2487.050049,2521.699951,2505.280762,7237470.0,2534.105577333333,24.84736442275117,82.1112891167877,230.78223666735468,-148.67094755056698,2772.286712348239,2608.7675049,2445.248297451761
2021-11-10,2516.699951,2558.0,2503.649902,2549.899902,2533.297119,4731975.0,2525.494466222222,31.84557564374444,45.01506549150599,215.63895758811574,-170.62389209660975,2767.7992853088617,2603.6300049,2439.4607244911385
2021-11-11,2540.050049,2570.5,2535.550049,2554.550049,2537.916992,4948422.0,2520.6000163333333,40.04395607551425,43.923317631490136,199.21708369215796,-155.29376606066782,2760.6228682841074,2597.9675048999998,2435.312141515892
2021-11-12,2562.899902,2598.75,2557.0,2593.100098,2576.216064,4020744.0,2526.9166938888893,45.42547173031801,30.30215758100576,190.3845701323441,-160.08241255133834,2748.991750992628,2592.87501225,2436.758273507372
2021-11-15,2600.0,2602.199951,2570.0,2577.800049,2561.015625,2216708.0,2531.3611383333337,46.70872277165433,-33.70032006687279,168.47330520278516,-202.17362526965795,2734.4881736511898,2586.7450196,2439.00186554881
2021-11-16,2572.050049,2575.0,2495.0,2517.899902,2501.505615,5232292.0,2533.2611220000003,30.403826012491805,-136.6271403360406,151.98444498978517,-288.6115853258258,2716.4437807662916,2577.2600098000003,2438.076238833709
2021-11-17,2498.949951,2498.949951,2461.0,2464.0,2447.956543,4708235.0,2531.083333333334,28.806757198443563,-139.4237887892191,122.28383296145955,-261.70762175067864,2691.48546327756,2563.8675049000003,2436.2495465224406
2021-11-18,2460.0,2489.0,2450.050049,2473.300049,2457.196045,3925345.0,2528.244439,32.882518425636576,-181.64941707017033,84.5635660761574,-266.2129831463277,2668.899147516268,2552.5125122500003,2436.1258769837327
2021-11-22,2436.100098,2449.0,2351.0,2363.75,2348.359375,11133364.0,2512.8888888888887,29.12634097588858,-206.82269112988752,65.75243650214274,-272.5751276320303,2678.539787484015,2539.5750122500003,2400.6102370159856
2021-11-23,2333.050049,2401.25,2309.0,2385.850098,2370.31543,11688406.0,2497.7944607777777,32.48416539799301,-199.0447831521069,37.58369002230785,-236.62847317441475,2675.983966018316,2527.49752205,2379.011078081684
2021-11-24,2380.0,2409.899902,2343.550049,2351.399902,2336.0896,7762564.0,2475.7389052222225,32.67625299112345,-194.74200805949977,24.76364515357949,-219.50565321307926,2678.545339869949,2514.9775147,2351.409689530051
2021-11-25,2373.0,2502.0,2357.149902,2492.949951,2476.718018,19568487.0,2468.894449888889,50.841494368525865,-175.99884615182827,-8.20471277623207,-167.7941333755962,2655.1224871670247,2506.5725098000003,2358.022532432976
2021-11-26,2467.800049,2477.600098,2401.5,2412.600098,2396.891357,7274686.0,2448.838894333333,43.05164379884899,-117.31843831089054,-74.40167560973322,-42.916762701157324,2638.54556449375,2495.8325195999996,2353.119474706249
2021-11-29,2439.100098,2500.0,2399.100098,2441.5,2425.603027,11226147.0,2433.6944444444443,45.324471361912174,-60.304308256073,-144.34371737979765,84.03940912372465,2624.0116730224177,2487.9775147,2351.9433563775824
2021-11-30,2468.0,2475.899902,2388.850098,2405.399902,2389.738037,14847511.0,2421.194444444445,41.22661780152837,-47.16851392101398,-157.5839991962763,110.41548527526231,2620.251723468123,2481.4350098000004,2342.6182961318777
2021-12-01,2433.0,2474.0,2425.100098,2467.0,2450.937012,4663276.0,2421.527777777778,44.0462639819921,-69.28191564110466,-188.77348312164946,119.4915674805448,2614.2487265293325,2477.89500735,2341.5412881706675
2021-12-02,2469.699951,2496.199951,2461.600098,2482.850098,2466.684082,5870468.0,2422.5888943333334,44.93215391322866,-147.090010883157,-201.00730703846625,53.91729615530926,2612.9521473121135,2476.9975098,2341.0428722878864
2021-12-03,2498.399902,2498.5,2400.0,2408.25,2392.56958,8871172.0,2427.5333387777778,37.568099573991105,-153.86096503265617,-191.00360615894658,37.142641126290414,2612.5487575647703,2473.2300048999996,2333.911252235229
2021-12-06,2416.0,2425.0,2357.149902,2362.600098,2347.216797,4768334.0,2424.9500054444443,36.09461093952531,-137.47145351139807,-177.17353944221847,39.7020859308204,2613.566215583102,2466.4175049,2319.268794216898
2021-12-07,2376.149902,2404.0,2360.0,2381.850098,2366.341553,5185007.0,2428.333360555555,40.72156235033423,-158.3863221959882,-146.97824878591797,-11.408073410070244,2611.2127791518865,2460.41251225,2309.6122453481134
2021-12-08,2424.100098,2431.800049,2406.300049,2418.100098,2402.355713,4035437.0,2420.0167102222217,46.792461875183335,-134.13447228754058,-97.10380512665195,-37.030667160888626,2604.275760332366,2455.2325195999997,2306.189278867633
2021-12-09,2435.0,2474.899902,2425.0,2456.449951,2440.455566,6098050.0,2424.8889161111106,48.86843789225608,-103.52171358819623,-62.36644226167617,-41.155271326520065,2592.811756158146,2450.56002205,2308.308287941854
2021-12-10,2440.25,2466.0,2430.350098,2458.949951,2442.939209,3860176.0,2426.827799555555,57.46665995398951,-24.688499672783564,-65.90221628640968,41.21371661362612,2579.486991802172,2445.78001715,2312.073042497828
2021-12-13,2473.5,2474.100098,2404.0,2409.649902,2393.960449,5954148.0,2427.3000217777776,51.79026605853448,-83.17686198516776,-98.09963325495036,14.9227712697826,2551.6250042926317,2436.60750735,2321.5900104073685
2021-12-14,2380.0,2406.0,2373.399902,2380.149902,2364.652344,5995586.0,2417.650010888889,52.17885562713149,-77.8966873715699,-147.61842078062875,69.72173340905886,2523.119709636247,2426.725,2330.3302903637527
2021-12-15,2384.0,2405.0,2361.100098,2373.199951,2357.747803,4322855.0,2405.4666612222227,38.59849354023111,-107.87581852503263,-148.51806139887063,40.642242873838,2508.5102598046765,2419.49000245,2330.469745095323
2021-12-16,2405.699951,2415.5,2368.649902,2403.899902,2388.247803,4504829.0,2404.983317,49.08515289169298,-93.40063221644641,-139.32462480702083,45.923992590574414,2503.2068029834186,2416.4849975499997,2329.7631921165807
2021-12-17,2398.050049,2408.0,2320.0,2340.449951,2325.210938,9714489.0,2402.5221895555555,40.09410456894202,-111.44518218996654,-142.5033757438082,31.058193553841647,2498.5692887085997,2409.84249265,2321.1156965914006
2021-12-20,2317.850098,2317.850098,2247.100098,2277.350098,2262.521973,6611376.0,2390.9110784444442,38.078405108215975,-179.74086028636293,-115.21652632164688,-64.52433396471605,2510.6045008341885,2405.52249755,2300.4404942658116
2021-12-21,2311.350098,2346.0,2292.199951,2311.25,2296.200928,5924071.0,2379.038845333333,34.710894290115974,-170.96277404593866,-82.71797404595925,-88.2447999999794,2514.8110025235846,2401.79249265,2288.7739827764153
2021-12-22,2324.899902,2371.899902,2322.0,2366.100098,2350.694092,8149415.0,2368.9999727777777,39.354419306888616,-94.950799790156,-46.969468715741606,-47.98133107441439,2514.351001564054,2402.5275024499997,2290.7040033359453
2021-12-23,2374.0,2380.0,2358.050049,2365.25,2349.849365,4186912.0,2358.5888671111115,45.46986562197076,-24.331302943701303,-85.25437718879111,60.92307424508981,2500.5651079632407,2396.1425049,2291.719901836759
2021-12-24,2370.0,2392.0,2337.550049,2372.800049,2357.350586,3639616.0,2354.494439,51.16837992268747,12.72915062317179,-88.80379416061763,101.53294478378942,2498.771305053767,2394.15250245,2289.5336998462335
2021-12-27,2361.550049,2378.0,2348.100098,2370.25,2354.816895,1853948.0,2353.394449888889,48.61837739209617,63.55372597216592,-107.51527889559209,171.069004867758,2493.25441415993,2390.59000245,2287.92559074007
2021-12-28,2375.600098,2404.850098,2373.050049,2398.399902,2382.783691,2941883.0,2356.1944444444443,47.60745566332761,9.175953306839801,-106.87094597958308,116.04689928642289,2492.7394229434512,2390.24000245,2287.7405819565483
2021-12-29,2391.0,2419.0,2382.100098,2402.5,2386.856934,7118779.0,2356.0388997777777,42.85336362383048,-15.952019086934797,-130.00031611827413,114.04829703133933,2483.210331172502,2387.01500245,2290.819673727498
2021-12-30,2400.0,2404.949951,2345.600098,2359.100098,2343.739746,13537254.0,2358.111138333333,38.0662258772205,-92.76290841393984,-161.87930345403535,69.11639504009551,2466.401101735268,2380.8275024500003,2295.2539031647325
2021-12-31,2373.0,2383.899902,2360.0,2368.149902,2352.730713,4373768.0,2368.2000054444447,44.51202816375309,-46.39153265372079,-131.15983432947752,84.76830167575673,2463.5658519397525,2378.82249755,2294.079143160248
2022-01-03,2365.0,2407.949951,2363.550049,2403.850098,2388.198242,2502073.0,2378.4889052222225,53.08355556694478,-111.15587204187295,-62.75448250767411,-48.40138953419884,2465.9731350743264,2380.88499755,2295.796860025674
2022-01-04,2415.899902,2461.0,2404.0,2458.100098,2442.095215,5006225.0,2388.711127444444,59.83551620903817,-128.51928203879652,-7.439254747910941,-121.08002729088558,2476.53315756984,2384.69749755,2292.8618375301603
2022-01-05,2462.0,2477.0,2432.949951,2469.600098,2453.52002,5373618.0,2400.305582777777,57.96559306650851,-129.32394793266394,21.563777977586863,-150.8877259102508,2485.7029169921816,2387.27249755,2288.8420781078185
2022-01-06,2451.199951,2454.0,2409.0,2416.5,2400.765869,6667483.0,2405.1611328888885,59.45778382432184,-83.91543168452063,36.72366133585799,-120.63909302037862,2479.3181338821896,2385.275,2291.2318661178106
2022-01-07,2430.949951,2458.050049,2411.550049,2436.0,2420.138916,6051239.0,2412.466688444444,72.12997841407237,-27.495651630383236,-9.397260845720293,-18.098390784662943,2474.8882864714838,2384.12750245,2293.3667184285164
2022-01-10,2452.0,2457.0,2416.050049,2438.0,2422.125977,4267365.0,2416.866699333333,69.40742396024302,-0.8540435030322442,-41.31340437180043,40.45936086876819,2478.834467817016,2385.54500735,2292.255546882984
2022-01-11,2436.0,2474.949951,2435.0,2455.550049,2439.561523,7478681.0,2422.7611492222222,65.46238119867455,-19.847047752759863,-84.89223790510422,65.04519015234436,2487.6444565605425,2389.3150147,2290.9855728394577
2022-01-12,2471.300049,2524.949951,2465.0,2521.100098,2504.684814,6830402.0,2440.7611492222222,72.01582309619629,-34.016039046416154,-71.3557488148839,37.33970976846774,2510.9029484850735,2396.71002205,2282.517095614927
2022-01-13,2521.25,2541.0,2508.399902,2535.300049,2518.79248,5471871.0,2459.333387777778,72.53188516881657,-58.6132466825743,-114.25389977518012,55.64065309260582,2533.2454639883863,2403.2800294,2273.3145948116135
2022-01-14,2535.0,2567.300049,2525.850098,2539.0,2522.468262,9197773.0,2474.3500435555557,73.3241188666206,-66.62466180937054,-119.56774039900742,52.94307858963688,2552.931698438335,2413.20753185,2273.4833652616653
2022-01-17,2538.0,2565.0,2537.0,2552.25,2535.631836,3708822.0,2484.811143777778,72.17818286446035,-9.532380349869982,-104.16123443996325,94.62885409009327,2564.47234046812,2426.95252695,2289.43271343188
2022-01-18,2554.75,2562.350098,2515.75,2521.800049,2505.380371,2868235.0,2490.611138333333,65.98339558731612,45.39862176266752,-60.887546103497414,106.28616786616493,2569.8455379558973,2437.4800293999997,2305.114520844102
2022-01-19,2530.0,2542.0,2509.0,2521.600098,2505.181641,4502155.0,2502.2889269999996,74.62121212121212,82.68387560748579,-21.283816547892517,103.9676921553783,2578.2331131875503,2445.2550294000002,2312.27694561245
2022-01-20,2500.050049,2509.949951,2455.0,2477.449951,2461.318848,7612203.0,2506.894477111111,64.96849442839336,78.87590103298407,-10.587574032125373,89.46347506510945,2579.010772875577,2450.8650269500004,2322.7192810244237
2022-01-21,2452.0,2502.25,2452.0,2477.850098,2461.716553,6155759.0,2511.3222657777774,61.21891055682323,101.51556266746138,-27.290812223674518,128.8063748911359,2579.3063921757353,2456.1175293999995,2332.9286666242638
2022-01-24,2475.0,2504.75,2355.100098,2377.899902,2362.416992,10092511.0,2502.6944716666667,39.32089329630437,145.27208453171397,-40.04627914950776,185.31836368122174,2578.609073401895,2456.5000245,2334.3909755981053
2022-01-25,2349.550049,2388.649902,2305.0,2373.25,2357.797363,11311456.0,2486.266683,36.93204997324402,122.28456138420324,-50.37478306541227,172.6593444496155,2580.351964131022,2455.2425294,2330.1330946689777
2022-01-27,2336.0,2356.100098,2311.050049,2338.100098,2322.876465,9239426.0,2464.3555773333337,38.82237550845278,114.61062465580153,-36.18204359282829,150.7926682486298,2585.858229394524,2452.0225342999997,2318.1868392054753
2022-01-28,2365.0,2375.899902,2328.399902,2335.850098,2320.641113,6769154.0,2441.7833659999997,34.98277955728054,157.84248925200427,16.17455886750414,141.66793038450012,2588.445525999765,2450.8600343,2313.274542600235
2022-01-31,2360.199951,2406.399902,2356.199951,2386.600098,2371.060547,5604308.0,2423.3778213333335,43.27578811602701,161.26455894439596,60.3825478335004,100.88201111089556,2587.264334440865,2451.7825441,2316.300753759135
2022-02-01,2408.0,2420.600098,2347.100098,2378.699951,2363.211914,6092033.0,2407.477810444444,39.68594318167416,159.14006971448316,86.15327789212186,72.9867918223613,2588.327082584422,2450.52503675,2312.7229909155776
2022-02-02,2407.0,2407.0,2375.100098,2383.550049,2368.030273,4623163.0,2392.1389161111106,27.946144346552785,142.62585996086,92.1274012293128,50.4984587315472,2587.734287687057,2446.7975343000003,2305.8607809129435
2022-02-03,2392.0,2401.449951,2347.199951,2352.75,2337.430908,4417864.0,2378.2833659999997,22.21041195070275,123.33734946841969,114.90664255585054,8.43070691256915,2587.488542498063,2440.9550294,2294.421516301937
2022-02-04,2341.0,2348.449951,2321.100098,2331.300049,2316.120605,5104761.0,2362.0000272222223,20.002933791756732,130.27255828605257,137.92239054628445,-7.649832260231875,2590.9713044535647,2436.69503185,2282.418759246435
2022-02-07,2342.0,2356.800049,2305.0,2317.100098,2302.012939,4944725.0,2355.2444934444447,16.131407681083587,74.89457179197143,125.27861933411212,-50.38404754214069,2594.0393538780363,2430.7500367499997,2267.460719621963
2022-02-08,2330.649902,2360.0,2310.0,2356.050049,2340.709717,5566080.0,2353.3333877777777,26.697621635125287,15.774983820122998,130.40066625847248,-114.62568243834949,2593.255054912317,2426.6525392,2260.0500234876827
2022-02-09,2371.149902,2387.199951,2358.0,2383.5,2367.980713,5300891.0,2358.3778213333335,31.96657657117258,-84.27299954950513,157.49022877552383,-241.76322832502896,2590.136781782675,2423.05003675,2255.963291717325
2022-02-10,2395.699951,2395.699951,2365.100098,2381.050049,2365.546631,5752361.0,2363.4000381111114,35.87341051820495,-91.27119062098654,156.83211422067532,-248.10330484166187,2577.4753023315275,2416.0475343,2254.619766268472
2022-02-11,2373.25,2384.5,2344.100098,2376.399902,2360.926758,7357863.0,2362.266683,35.31623412365934,-82.54416310712622,149.16421828716014,-231.70838139428636,2560.188513732536,2408.10252695,2256.016540167464
2022-02-14,2340.25,2354.949951,2313.0,2338.550049,2323.323486,4947109.0,2357.8055827777775,43.05631314373751,-89.66516690882645,131.97012769129074,-221.6352946001172,2539.9195158697403,2398.0800294,2256.24054293026
2022-02-15,2351.199951,2423.899902,2335.699951,2417.949951,2402.206299,5174646.0,2361.627794111111,56.24126910769774,-71.6485703517269,113.61513345742107,-185.26370380914796,2513.871480847454,2391.3650269500004,2268.8585730525465
2022-02-16,2430.0,2433.0,2395.949951,2412.949951,2397.239014,4796294.0,2368.3166775555555,61.41177987247209,-106.44121104079477,96.86089514685149,-203.30210618764625,2492.6907365180887,2385.92252205,2279.154307581912
2022-02-17,2420.100098,2454.899902,2410.0,2443.5,2427.589844,5931774.0,2380.7833387777773,65.10875817543861,-157.286398732595,39.38925630114462,-196.67565503373962,2472.337620739956,2382.01751715,2291.697413560044
2022-02-18,2444.399902,2456.399902,2420.149902,2424.399902,2408.614258,3126873.0,2392.7055392222223,55.82251888291177,-191.19857856287672,-21.675314888736235,-169.52326367414048,2460.5371865123307,2379.3650147,2298.192842887669
2022-02-21,2412.0,2437.5,2384.600098,2399.899902,2384.273682,5125968.0,2397.5777451111117,53.106675563385416,-206.05869196487038,-86.0725288938701,-119.98616307100028,2443.0824134482814,2375.4675049,2307.852596351719
